Count,Filename_0,Time_0,FrameDisp_(mm),Load_(N)
1,ENF-08_0001.png,4.224,-0,0
2,ENF-08_0002.png,4.724,0.00994860536782483,0.2340653364
3,ENF-08_0003.png,5.224,0.00813901799200067,0.1755712434
4,ENF-08_0004.png,5.724,0.00904381167991275,0.2047960488
5,ENF-08_0005.png,6.224,0.00542738706106149,0.0585385752000009
6,ENF-08_0006.png,6.724,0.00768799621443961,0.117032668200001
7,ENF-08_0007.png,7.224,0.0108520239893402,0.190116922800001
8,ENF-08_0008.png,7.724,0.0348194312541885,0.3949129716
9,ENF-08_0009.png,8.224,0.0280362287276539,0.336418878600001
10,ENF-08_0010.png,8.724,0.0488382331512156,0.468041708400001
11,ENF-08_0011.png,9.224,0.0551662887010025,0.4534515468
12,ENF-08_0012.png,9.724,0.067375503222209,0.4095920976
13,ENF-08_0013.png,10.224,0.0714456997514077,0.5559385356
14,ENF-08_0014.png,10.724,0.0818467019631868,0.5997090204
15,ENF-08_0015.png,11.224,0.0945069382619508,0.628978308000001
16,ENF-08_0016.png,11.724,0.0972199442592903,0.643612951800001
17,ENF-08_0017.png,12.224,0.104456918696172,0.643612951800001
18,ENF-08_0018.png,12.724,0.111691143000268,0.643657434000001
19,ENF-08_0019.png,13.224,0.120733579613788,0.6728377572
20,ENF-08_0020.png,13.724,0.13565580013233,0.8923574142
21,ENF-08_0021.png,14.224,0.141987980881304,0.804549551400001
22,ENF-08_0022.png,14.724,0.156006782778331,0.9215822196
23,ENF-08_0023.png,15.224,0.164144425703938,0.863043644400001
24,ENF-08_0024.png,15.724,0.169118040854652,0.965441668800001
25,ENF-08_0025.png,16.224,0.176807412135496,0.877678288200001
26,ENF-08_0026.png,16.724,0.189918670211817,0.9069475758
27,ENF-08_0027.png,17.224,0.198057688203825,0.877633806
28,ENF-08_0028.png,17.724,0.208458690415604,0.863088126600001
29,ENF-08_0029.png,18.224,0.2156929147197,1.023980244
30,ENF-08_0030.png,18.724,0.220667904936811,0.965486150999999
31,ENF-08_0031.png,19.224,0.234232934923483,1.1995070052
32,ENF-08_0032.png,19.724,0.243276746603396,1.0825188192
33,ENF-08_0033.png,20.224,0.256843151656465,1.2433664544
34,ENF-08_0034.png,20.724,0.26046095134171,1.3457644788
35,ENF-08_0035.png,21.224,0.271765372175011,1.3750782486
36,ENF-08_0036.png,21.724,0.274479753238737,1.3457644788
37,ENF-08_0037.png,22.224,0.284879380384123,1.462797147
38,ENF-08_0038.png,22.724,0.294374213841596,1.5798298152
39,ENF-08_0039.png,23.224,0.303869047299074,1.579785333
40,ENF-08_0040.png,23.724,0.31155704351352,1.6821833574
41,ENF-08_0041.png,24.224,0.324217279812284,2.0479160058
42,ENF-08_0042.png,24.724,0.327835079497532,1.9308388554
43,ENF-08_0043.png,25.224,0.341401484550595,2.164948674
44,ENF-08_0044.png,25.724,0.347279893389221,2.3843348844
45,ENF-08_0045.png,26.224,0.353610699071808,2.5013230704
46,ENF-08_0046.png,26.724,0.370792153677328,2.7938824998
47,ENF-08_0047.png,27.224,0.378029128114214,2.9402289378
48,ENF-08_0048.png,27.724,0.384812330640749,3.1449805044
49,ENF-08_0049.png,28.224,0.392046554944844,3.42290529
50,ENF-08_0050.png,28.724,0.400637969780803,3.627745821
51,ENF-08_0051.png,29.224,0.405159188087566,3.8618111574
52,ENF-08_0052.png,29.724,0.415107793455388,4.1981855538
53,ENF-08_0053.png,30.224,0.423246811447395,4.4760658572
54,ENF-08_0054.png,30.724,0.435457401034991,4.9588311738
55,ENF-08_0055.png,31.224,0.446763196934686,5.6317578954
56,ENF-08_0056.png,31.724,0.458064867635187,6.5825649204
57,ENF-08_0057.png,32.224,0.467561076159059,7.4748333702
58,ENF-08_0058.png,32.724,0.475249072373504,8.1623502534
59,ENF-08_0059.png,33.224,0.48022268752422,9.02543838
60,ENF-08_0060.png,33.724,0.48700451498436,9.8152643232
61,ENF-08_0061.png,34.224,0.495597304886713,10.780705992
62,ENF-08_0062.png,34.724,0.505998307098492,11.5559862558
63,ENF-08_0063.png,35.224,0.516848956021441,12.8578912854
64,ENF-08_0064.png,35.724,0.526346539611703,13.9403211402
65,ENF-08_0065.png,36.224,0.532223573383932,15.0081163512
66,ENF-08_0066.png,36.724,0.542624575595712,15.856569834
