Count,Filename_0,Time_0,FrameDisp_(mm),Load_(N)
1,ENF-07_0001.png,7.34,-0,0
2,ENF-07_0002.png,7.84,0.00271300599733237,0.0146346438
3,ENF-07_0003.png,8.34,0.000903418621511776,-0.0730842546000003
4,ENF-07_0004.png,8.84,-0.000452396843956038,-0.0292248053999993
5,ENF-07_0005.png,9.34,0.00361642461884593,-0.0438594492000002
6,ENF-07_0006.png,9.84,-0.00135581546546959,8.88178419700125e-16
7,ENF-07_0007.png,10.34,0.00361642461884948,-0.102398024399999
8,ENF-07_0008.png,10.84,0.00542601199467008,0.1462574736
9,ENF-07_0009.png,11.34,0.00406882146280374,0.0292692876
10,ENF-07_0010.png,11.84,0.0330098438783661,0.102398024399999
11,ENF-07_0011.png,12.34,0.0266790381957875,0.1462574736
12,ENF-07_0012.png,12.84,0.030749234724988,0.0731287368000002
13,ENF-07_0013.png,13.34,0.0411488618703721,0.1170326682
14,ENF-07_0014.png,13.84,0.0560697073225178,0.2779247856
15,ENF-07_0015.png,14.34,0.0601412789181115,0.277969267800001
16,ENF-07_0016.png,14.84,0.0759655429917743,0.3072385554
17,ENF-07_0017.png,15.34,0.0786785489891084,0.1462574736
18,ENF-07_0018.png,15.84,0.0841059360501735,0.1755267612
19,ENF-07_0019.png,16.34,0.0976723411032445,0.2340653364
20,ENF-07_0020.png,16.84,0.10852299002619,0.2486999802
21,ENF-07_0021.png,17.34,0.117115779928541,0.3656881662
22,ENF-07_0022.png,17.84,0.12932499444975,0.3656881662
23,ENF-07_0023.png,18.34,0.134751006444422,0.482720834400001
24,ENF-07_0024.png,18.84,0.146056802344111,0.4680417084
25,ENF-07_0025.png,19.34,0.152840004870644,0.4973554782
26,ENF-07_0026.png,19.84,0.157812244954963,0.6143881464
27,ENF-07_0027.png,20.34,0.167760850322789,0.731376332400001
28,ENF-07_0028.png,20.84,0.178161852534569,0.7314208146
29,ENF-07_0029.png,21.34,0.187658061058439,0.8630436444
30,ENF-07_0030.png,21.84,0.197603916293478,1.2434109366
31,ENF-07_0031.png,22.34,0.205744309351873,1.7260872888
